CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time
5/13/2026 23:30,S,4,extragb,S4111,,,,YES,TRUE,12073.32,S41,,,0,0,62
5/13/2026 23:30,S,1,,SLty1,,,,,FALSE,,S1,YES,YES,586,263,905
5/13/2026 23:29,S,4,extragb,S4111,,,,YES,TRUE,-223.31,S41,,,0,0,29
5/13/2026 23:29,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,107
5/13/2026 23:29,S,14,,S7,,,,,TRUE,0,S7,YES,YES,469,98,673
5/13/2026 23:29,S,3,,S3,,,,,TRUE,-9713.4,S3,,,0,0,61
5/13/2026 23:28,S,3,,S3,,,,,TRUE,0,S3,,,0,0,82
5/13/2026 23:28,S,2,voice,S23,YES,,,,TRUE,-80.18,S2,YES,,0,0,184
5/13/2026 23:28,S,2,peotv,S21,YES,,,,TRUE,-1173.96,S2,,,0,0,105
5/13/2026 23:28,S,,,S,,,,,FALSE,,,,,0,0,55
5/13/2026 23:28,S,2,peotv,S21,,,,,TRUE,8358.59,S2,YES,YES,435,58,553
5/13/2026 23:28,S,2,peotv,S21,,YES,,,TRUE,-12.63,S2,YES,YES,470,30,543
5/13/2026 23:28,S,3,,S3,,,,,TRUE,6773.61,S3,YES,YES,514,61,626
5/13/2026 23:28,S,2,peotv,S21,,,,,TRUE,2304.72,S2,YES,,0,0,134
5/13/2026 23:27,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 23:27,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 23:27,T,14,,MOBITEL_T7,,,,,FALSE,,T7,YES,,0,0,314
5/13/2026 23:27,S,2,peotv,S21,,,,,TRUE,10150.88,S2,YES,YES,583,121,778
5/13/2026 23:27,S,2,peotv,S21,,,,,TRUE,-6.89,S2,YES,YES,550,66,671
5/13/2026 23:27,E,2,broadband,E22,YES,,,,TRUE,9829.78,E2,YES,YES,589,163,841
5/13/2026 23:27,S,2,peotv,MOBITEL_S211,,YES,,,TRUE,3027.07,S2,YES,YES,535,109,742
5/13/2026 23:27,S,2,peotv,S21,,YES,,,TRUE,1773.22,S2,YES,YES,549,33,639
5/13/2026 23:27,S,2,peotv,S21,,YES,,,TRUE,-299.8,S2,YES,YES,508,20,569
5/13/2026 23:27,S,2,peotv,S211,,YES,,,TRUE,3207.97,S2,YES,,0,0,483
5/13/2026 23:27,S,2,peotv,S211,,YES,,,TRUE,5349.17,S2,YES,,0,0,596
5/13/2026 23:27,S,3,,S3,,,,,TRUE,3876.15,S3,,,0,0,126
5/13/2026 23:27,S,4,extragb,S4111,,,,YES,TRUE,9487.7,S41,,,0,0,42
5/13/2026 23:26,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 23:26,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 23:26,S,2,broadband,S22,YES,,,,TRUE,6829.95,S2,YES,YES,551,19,709
5/13/2026 23:26,S,4,extragb,S4111,,,,YES,TRUE,7743.78,S41,,,0,0,134
5/13/2026 23:26,S,2,broadband,S22,,,,,TRUE,0,S2,YES,YES,554,112,767
5/13/2026 23:26,S,,,S,,,,,TRUE,2403.97,,,,0,0,43
5/13/2026 23:26,S,2,peotv,S21,,YES,,,TRUE,-372.85,S2,YES,YES,577,66,745
5/13/2026 23:26,S,14,,MOBITEL_S7,,,,,TRUE,3273.37,S7,YES,YES,557,103,748
5/13/2026 23:26,S,2,broadband,S22,,,,,TRUE,8166.82,S2,YES,YES,578,143,813
5/13/2026 23:26,S,4,extragb,S4111,,,,YES,TRUE,-204.27,S41,,,0,0,26
5/13/2026 23:26,S,3,,S3,,,,,TRUE,8986.8,S3,YES,,0,0,226
5/13/2026 23:25,S,2,peotv,S21,,,,,TRUE,4762.77,S2,YES,,0,0,62
5/13/2026 23:25,S,4,extragb,S4111,,,,YES,TRUE,5992.9,S41,,,0,0,48
5/13/2026 23:25,S,2,other,S24,,,,,TRUE,2451.09,S2,YES,,0,0,384
5/13/2026 23:25,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 23:25,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,423
5/13/2026 23:25,S,4,extragb,S411,,,,,TRUE,26113.39,S41,,,0,0,23
5/13/2026 23:25,S,4,extragb,S411,,,,,TRUE,9466.08,S41,YES,,0,0,196
5/13/2026 23:25,S,2,peotv,S21,,,,,TRUE,2304.72,S2,YES,,0,0,479
5/13/2026 23:25,S,2,peotv,S21,,,,,TRUE,-100.05,S2,YES,YES,595,114,762
5/13/2026 23:25,S,1,,S1,,,,,TRUE,3668.33,S1,YES,,0,0,125
5/13/2026 23:25,E,1,,MOBITEL_ELty1,,,,,FALSE,,E1,YES,,0,0,148
5/13/2026 23:25,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,316
5/13/2026 23:25,S,2,peotv,S21,,,,,TRUE,-11.19,S2,YES,,0,0,107
5/13/2026 23:25,S,4,extragb,S41121,,,,YES,TRUE,8914.21,S41,,,0,0,114
5/13/2026 23:25,S,1,,SLty1,,,,,FALSE,,S1,YES,YES,623,22,701
5/13/2026 23:25,S,4,extragb,S411,,,,,TRUE,26113.39,S41,,,0,0,19
5/13/2026 23:24,S,2,peotv,S21,,YES,,,TRUE,13738.44,S2,,,0,0,63
5/13/2026 23:24,S,,,S,,,,,FALSE,,,,,0,0,50
5/13/2026 23:24,E,3,,E3,,,,,TRUE,11800.95,E3,,,0,0,61
5/13/2026 23:24,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,YES,689,150,890
5/13/2026 23:24,S,14,,S7,,,,,TRUE,-310.81,S7,YES,YES,674,69,819
5/13/2026 23:24,S,2,,S2,,,,,TRUE,-5.41,S2,,,0,0,104
5/13/2026 23:24,S,2,peotv,S211,,YES,,,TRUE,3118.07,S2,YES,YES,682,178,939
5/13/2026 23:24,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 23:24,S,2,peotv,S21,,YES,,,TRUE,-443.09,S2,YES,,0,0,132
5/13/2026 23:24,E,4,extragb,E4111,,,,YES,TRUE,11084.5,E41,,,0,0,57
5/13/2026 23:24,S,4,extragb,S4111,,,,YES,TRUE,6852.52,S41,,,0,0,68
5/13/2026 23:24,E,4,addon,E41211,,,YES,YES,TRUE,-85.67,E41,,,0,0,62
5/13/2026 23:24,S,4,extragb,S41121,,,,YES,TRUE,4230.41,S41,,,0,0,90
5/13/2026 23:23,S,14,,S7,,,,,TRUE,11038.68,S7,YES,YES,639,62,770
5/13/2026 23:23,S,3,,S3,,,,,TRUE,6182.11,S3,YES,YES,649,381,1118
5/13/2026 23:23,S,14,,S7,,,,,TRUE,0,S7,YES,,0,0,482
5/13/2026 23:23,S,,,S,,,,,TRUE,-10.55,,,,0,0,187
5/13/2026 23:23,,,,,,,,,FALSE,,,,,0,0,11
5/13/2026 23:23,S,2,broadband,S221,,YES,,,TRUE,15507.12,S2,YES,YES,647,26,791
5/13/2026 23:23,S,2,peotv,S21,,YES,,,TRUE,-743.2,S2,YES,,0,0,553
5/13/2026 23:23,S,2,peotv,S211,,YES,,,TRUE,4906.74,S2,YES,YES,681,107,872
5/13/2026 23:23,T,3,,T3,,,,,TRUE,-11.19,T3,,,0,0,82
5/13/2026 23:23,S,4,extragb,S4111,,,,YES,TRUE,4407.7,S41,,,0,0,38
5/13/2026 23:23,S,4,extragb,S41121,,,,YES,TRUE,3314.48,S41,,,0,0,148
5/13/2026 23:23,,,,,,,,,FALSE,,,,,0,0,1
5/13/2026 23:23,S,2,peotv,S21,YES,,,,TRUE,3668.33,S2,YES,,0,0,633
5/13/2026 23:22,S,,,S,,,,,FALSE,,,,,0,0,71
5/13/2026 23:22,S,2,peotv,S211,,YES,,,TRUE,5065.39,S2,YES,,0,0,451
5/13/2026 23:22,S,4,extragb,S41121,,,,YES,TRUE,16361.24,S41,,,0,0,57
5/13/2026 23:22,S,2,peotv,S21,,YES,,,TRUE,1074.37,S2,YES,YES,597,60,707
5/13/2026 23:22,E,14,,E7,,,,,TRUE,0,E7,YES,,0,0,112
5/13/2026 23:22,S,14,,S7,,,,,TRUE,9468.43,S7,YES,YES,586,309,1015
5/13/2026 23:22,S,2,peotv,S21,,YES,,,TRUE,-464.59,S2,YES,,0,0,471
5/13/2026 23:22,E,2,voice,E23,,,,,TRUE,3121.61,E2,YES,,0,0,201
5/13/2026 23:22,S,2,peotv,S21,,,,,TRUE,4905.7,S2,YES,,0,0,640
5/13/2026 23:22,T,2,broadband,T22,,YES,,,TRUE,12487.92,T2,,,0,0,80
5/13/2026 23:22,S,2,peotv,S21,,YES,,,TRUE,-42.72,S2,YES,,0,0,200
5/13/2026 23:22,S,,,S,,,,,FALSE,,,,,0,0,14
5/13/2026 23:22,S,2,peotv,S21,,,,,TRUE,9669.35,S2,YES,,0,0,192
5/13/2026 23:22,S,4,addon,S412,,,,,TRUE,-443.09,S41,,,0,0,30
5/13/2026 23:22,S,4,extragb,S4111,,,,YES,TRUE,18295.69,S41,,,0,0,38
5/13/2026 23:22,E,11,,E,,,,,FALSE,,E_LTY,YES,YES,173,294,511
5/13/2026 23:22,S,,,S,,,,,FALSE,,,,,0,0,64
5/13/2026 23:22,S,3,,S3,,,,,TRUE,2544.72,S3,YES,,0,0,146
5/13/2026 23:21,S,3,,S3,,,,,TRUE,3736.28,S3,YES,,0,0,229
5/13/2026 23:21,S,2,peotv,S21,,,,,TRUE,4929.92,S2,YES,YES,586,191,876
5/13/2026 23:21,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 23:21,S,14,,S7,,,,,TRUE,7352.58,S7,YES,,0,0,588
5/13/2026 23:21,S,4,extragb,S41i,,,,,FALSE,,S41,YES,YES,596,228,917
5/13/2026 23:21,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 23:21,S,3,,S3,,,,,TRUE,175.41,S3,YES,,0,0,133
5/13/2026 23:21,S,2,peotv,S21,YES,,,,TRUE,1624.21,S2,,,0,0,113
5/13/2026 23:21,S,3,,S3,,,,,TRUE,5993.84,S3,YES,YES,599,192,850
5/13/2026 23:21,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 23:21,S,3,,S3,,,,,TRUE,4510.76,S3,YES,YES,631,81,772
5/13/2026 23:21,S,2,peotv,S21,,,,,TRUE,1154.42,S2,YES,YES,670,29,786
5/13/2026 23:21,E,2,voice,E23,,,,,TRUE,-1879.33,E2,YES,,0,0,842
5/13/2026 23:21,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,375
5/13/2026 23:21,S,2,voice,S23,,,,,TRUE,2130.96,S2,YES,,0,0,227
5/13/2026 23:21,,,,,,,,,FALSE,,,,,0,0,10
5/13/2026 23:21,E,4,extragb,E41121,,,,YES,TRUE,7889.69,E41,,,0,0,80
5/13/2026 23:21,S,11,,S,,,,,FALSE,,S_LTY,YES,,0,0,48
5/13/2026 23:21,,,,,,,,,FALSE,,,,,0,0,17
5/13/2026 23:21,S,2,broadband,S22,,,,,TRUE,9466.08,S2,YES,,0,0,227
5/13/2026 23:21,S,4,extragb,S4112,,,,,TRUE,2368.33,S41,,,0,0,23
5/13/2026 23:20,S,2,broadband,S22,,,,,TRUE,0,S2,YES,,0,0,504
5/13/2026 23:20,S,3,,S3,,,,,TRUE,7414.31,S3,YES,YES,569,116,783
5/13/2026 23:20,E,,,E,,,,,FALSE,,,,,0,0,21
5/13/2026 23:20,T,4,extragb,T411,,,,,TRUE,7368.76,T41,YES,,0,0,354
5/13/2026 23:20,E,2,peotv,E21,YES,,,,TRUE,0,E2,,,0,0,58
5/13/2026 23:20,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 23:20,E,2,peotv,E21,,,,,TRUE,-4104.02,E2,YES,,0,0,250
5/13/2026 23:20,S,2,peotv,S211,,YES,,,TRUE,13738.44,S2,YES,,0,0,441
5/13/2026 23:20,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 23:20,S,4,extragb,S411,,,,,TRUE,3145.23,S41,YES,,0,0,224
5/13/2026 23:20,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,153
5/13/2026 23:20,S,2,peotv,S21,,YES,,,TRUE,1825.15,S2,YES,,0,0,312
5/13/2026 23:20,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 23:20,E,,,E,,,,,FALSE,,,,,0,0,26
5/13/2026 23:20,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 23:20,S,2,peotv,S21,,,,,TRUE,3032.29,S2,YES,,0,0,263
5/13/2026 23:20,S,1,,S1,,,,,TRUE,6191.46,S1,YES,,0,0,113
5/13/2026 23:20,S,14,,S7,,,,,TRUE,-26.87,S7,YES,YES,582,46,711
5/13/2026 23:19,S,4,extragb,S4111,,,,YES,TRUE,938.02,S41,,,0,0,30
5/13/2026 23:19,S,2,peotv,S211,,YES,,,TRUE,5492.14,S2,YES,,0,0,196
5/13/2026 23:19,T,,,T,,,,,FALSE,,,,,0,0,31
5/13/2026 23:19,S,3,,S3,,,,,FALSE,,S3,YES,,0,0,397
5/13/2026 23:19,,,,,,,,,FALSE,,,,,0,0,12
5/13/2026 23:19,S,2,broadband,S22,,,YES,,TRUE,6229.75,S2,YES,YES,678,113,891
5/13/2026 23:19,,,,,,,,,FALSE,,,,,0,0,16
5/13/2026 23:19,S,,,S,,,,,FALSE,,,,,0,0,31
5/13/2026 23:19,S,,,S,,,,,TRUE,9669.35,,,,0,0,63
5/13/2026 23:19,S,2,peotv,S21,,,,,TRUE,3429.22,S2,YES,,0,0,659
5/13/2026 23:19,S,2,broadband,S22,,,,,TRUE,-0.02,S2,YES,,0,0,380
5/13/2026 23:18,S,2,peotv,S21,,,,,TRUE,-85.89,S2,YES,,0,0,374
5/13/2026 23:18,S,2,peotv,S21,,,,,TRUE,1980.63,S2,YES,YES,640,149,848
5/13/2026 23:18,S,,,S,,,,,FALSE,,,,,0,0,31
5/13/2026 23:18,S,14,,S7,,,,,TRUE,-12.63,S7,YES,,0,0,434
5/13/2026 23:18,S,2,peotv,S21,,YES,,,TRUE,-443.09,S2,YES,,0,0,442
5/13/2026 23:18,S,2,peotv,S21,,,,,TRUE,8956.02,S2,YES,YES,645,108,849
5/13/2026 23:18,S,2,peotv,S21,YES,,,,TRUE,3121.61,S2,YES,,0,0,141
5/13/2026 23:18,S,14,,S7,,,,,TRUE,1563.13,S7,YES,YES,768,364,1246
5/13/2026 23:18,S,2,peotv,S21,,,,,TRUE,2258.1,S2,YES,,0,0,91
5/13/2026 23:18,S,,,S,,,,,FALSE,,,,,0,0,30
5/13/2026 23:18,S,4,extragb,S41i,,,,,TRUE,1333.43,S41,,,0,0,39
5/13/2026 23:17,S,2,peotv,S21,,YES,,,TRUE,-0.75,S2,YES,YES,638,118,808
5/13/2026 23:17,S,2,voice,S23,YES,,,,TRUE,9036.15,S2,YES,YES,701,112,901
5/13/2026 23:17,S,4,extragb,S41121,,,,YES,TRUE,26690.04,S41,,,0,0,111
5/13/2026 23:17,S,14,,S7,,,,,TRUE,3326.64,S7,YES,YES,701,104,850
5/13/2026 23:17,S,2,voice,S23,,,,,TRUE,5914.94,S2,YES,,0,0,459
5/13/2026 23:17,S,,,S,,,,,FALSE,,,,,0,0,45
5/13/2026 23:17,S,2,peotv,S211,,YES,,,TRUE,8797.1,S2,YES,YES,723,116,915
5/13/2026 23:17,,,,,,,,,FALSE,,,,,0,0,11
5/13/2026 23:17,S,2,peotv,S21,,,,,TRUE,5260.58,S2,YES,YES,642,71,848
5/13/2026 23:17,T,14,,T7,,,,,FALSE,,T7,YES,YES,762,289,1142
5/13/2026 23:16,S,2,peotv,S211,,YES,,,TRUE,5349.17,S2,YES,,0,0,625
5/13/2026 23:16,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,235
5/13/2026 23:16,S,2,peotv,S21,YES,,,,TRUE,2983.94,S2,,,0,0,68
5/13/2026 23:16,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 23:16,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 23:16,S,2,peotv,S211,,YES,,,TRUE,2998.26,S2,YES,,0,0,370
5/13/2026 23:16,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 23:16,S,1,,S1,,,,,TRUE,5973.54,S1,YES,YES,742,87,892
5/13/2026 23:16,S,2,peotv,S21,,,,,TRUE,-4104.02,S2,YES,,0,0,616
5/13/2026 23:16,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,YES,,0,0,89
5/13/2026 23:16,S,2,peotv,S21,,,,,TRUE,6201.69,S2,YES,,0,0,428
5/13/2026 23:15,S,2,peotv,S21,,YES,,,TRUE,2317.1,S2,,,0,0,102
5/13/2026 23:15,S,2,peotv,S211,,YES,,,TRUE,6115.88,S2,YES,,0,0,518
5/13/2026 23:15,S,2,broadband,S222,,,YES,,TRUE,9666.96,S2,YES,YES,746,282,1150
5/13/2026 23:15,S,2,peotv,S21,,,,,TRUE,2000,S2,YES,,0,0,674
5/13/2026 23:15,S,1,,SLty1,,,,,FALSE,,S1,YES,YES,731,42,820
5/13/2026 23:15,S,4,extragb,S41t,,,,,TRUE,3032.29,S41,,,0,0,71
5/13/2026 23:15,E,2,peotv,E21,,YES,,,TRUE,-234.03,E2,YES,YES,854,91,1037
5/13/2026 23:15,S,3,,S3,,,,,TRUE,6900,S3,YES,YES,816,52,960
5/13/2026 23:15,S,2,peotv,S21,,YES,,,TRUE,-505.29,S2,YES,YES,817,161,1102
5/13/2026 23:15,E,2,peotv,E21,,,,,TRUE,-11.19,E2,YES,,0,0,305
5/13/2026 23:15,S,4,extragb,S4112,,,,,TRUE,890.42,S41,,,0,0,16
5/13/2026 23:15,S,2,peotv,S21,,,,,TRUE,5005.51,S2,YES,YES,863,42,950
5/13/2026 23:15,S,4,extragb,S4111,,,,YES,TRUE,0,S41,,,0,0,94
5/13/2026 23:15,S,4,extragb,S4111,,,,YES,TRUE,17814.24,S41,,,0,0,72
5/13/2026 23:15,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 23:15,S,2,peotv,S21,,,,,TRUE,-356.4,S2,YES,,0,0,234
5/13/2026 23:15,S,4,extragb,S411,,,,,TRUE,18371.36,S41,YES,,0,0,781
5/13/2026 23:15,S,2,voice,S23,,,,,TRUE,2130.96,S2,YES,,0,0,529
5/13/2026 23:15,S,2,peotv,S21,,,,,TRUE,22996.82,S2,YES,,0,0,400
5/13/2026 23:15,S,,,S,,,,,FALSE,,,,,0,0,20
5/13/2026 23:15,S,4,extragb,S4111,,,,YES,TRUE,11564833.65,S41,,,0,0,49
5/13/2026 23:14,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 23:14,S,14,,S7,,,,,TRUE,11079.81,S7,YES,YES,845,67,983
5/13/2026 23:14,S,2,voice,S23,YES,,,,TRUE,4852.23,S2,YES,YES,862,41,991
5/13/2026 23:14,S,2,peotv,S21,,YES,,,TRUE,-689.18,S2,YES,,0,0,181
5/13/2026 23:14,S,2,other,S2t,,,,,TRUE,2641.34,S2,YES,YES,752,201,1069
5/13/2026 23:14,S,2,other,S24,,,,,FALSE,,S2,YES,YES,773,255,1103
5/13/2026 23:14,S,14,,S7,,,,,TRUE,-6.13,S7,YES,,0,0,419
5/13/2026 23:14,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 23:14,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 23:14,S,,,S,,,,,TRUE,3032.29,,,,0,0,93
5/13/2026 23:14,S,2,broadband,S22,,,,,TRUE,0,S2,YES,,0,0,892
5/13/2026 23:14,S,,,S,,,,,FALSE,,,,,0,0,149
5/13/2026 23:14,S,2,peotv,MOBITEL_S21,,YES,,,TRUE,3499.82,S2,,,0,0,121
5/13/2026 23:14,S,3,,S3,,,,,TRUE,536.73,S3,,,0,0,52
5/13/2026 23:14,S,4,extragb,S4111,,,,YES,TRUE,14756.6,S41,,,0,0,55
5/13/2026 23:14,S,4,extragb,S4112,,,,,TRUE,-716.26,S41,,,0,0,22
5/13/2026 23:14,S,4,extragb,S41121,,,,YES,TRUE,8175.81,S41,,,0,0,123
5/13/2026 23:14,,,,,,,,,FALSE,,,,,0,0,11
5/13/2026 23:14,S,2,peotv,S21,,,,,TRUE,4449.64,S2,YES,YES,838,34,950
5/13/2026 23:14,S,2,peotv,S211,,YES,,,TRUE,6018.68,S2,YES,YES,766,129,970
5/13/2026 23:13,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 23:13,S,4,extragb,S411,,,,,TRUE,6845.97,S41,YES,,0,0,860
5/13/2026 23:13,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 23:13,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 23:13,S,4,extragb,S41121,,,,YES,TRUE,5167.94,S41,,,0,0,63
5/13/2026 23:13,S,2,peotv,S21,,,,,TRUE,631.69,S2,YES,,0,0,213
5/13/2026 23:13,S,2,peotv,S21,,,,,TRUE,5825.92,S2,YES,YES,800,381,1286
5/13/2026 23:13,S,2,peotv,S21,,YES,,,TRUE,2451.09,S2,,,0,0,126
5/13/2026 23:13,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,212
5/13/2026 23:13,S,4,extragb,S411,,,,,TRUE,8616.15,S41,YES,,0,0,304
5/13/2026 23:13,S,4,extragb,S41t,,,,,TRUE,-743.2,S41,,,0,0,76
5/13/2026 23:13,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 23:13,S,2,peotv,S21,,,,,TRUE,4208.74,S2,YES,,0,0,179
5/13/2026 23:13,S,2,peotv,S21,,,,,TRUE,6698.77,S2,YES,YES,814,22,961
5/13/2026 23:13,S,2,peotv,S211,,YES,,,TRUE,4306.09,S2,YES,,0,0,582
5/13/2026 23:13,S,,,S,,,,,FALSE,,,,,0,0,43
5/13/2026 23:13,S,4,extragb,S4112,,,,,TRUE,4626.54,S41,,,0,0,44
5/13/2026 23:12,S,2,peotv,S21,,,,,TRUE,4095.81,S2,YES,YES,765,52,868
5/13/2026 23:12,S,2,peotv,S21,,,,,TRUE,60.53,S2,YES,YES,772,43,896
5/13/2026 23:12,S,3,,S3,,,,,TRUE,0,S3,,,0,0,71
5/13/2026 23:12,S,2,peotv,S21,,,,,TRUE,-86.6,S2,YES,,0,0,486
5/13/2026 23:12,S,2,broadband,S22,YES,,,,TRUE,4327.12,S2,,,0,0,121
5/13/2026 23:12,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,706
5/13/2026 23:12,S,3,,S3,,,,,TRUE,12620.13,S3,,,0,0,118
5/13/2026 23:12,S,2,peotv,S21,,YES,,,TRUE,-4084.38,S2,YES,,0,0,465
5/13/2026 23:12,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,91
5/13/2026 23:12,S,2,peotv,S21,,YES,,,TRUE,1064.62,S2,YES,,0,0,268
5/13/2026 23:12,S,2,peotv,S211,,YES,,,TRUE,5311.85,S2,YES,,0,0,151
5/13/2026 23:12,S,2,peotv,S21,,,,,TRUE,2676.63,S2,YES,,0,0,215
5/13/2026 23:12,S,3,,S3,,,,,TRUE,13408.87,S3,YES,,0,0,619
5/13/2026 23:12,S,2,peotv,S21,,,,,TRUE,3442.41,S2,YES,YES,797,242,1152
5/13/2026 23:12,S,2,peotv,MOBITEL_S21,,,,,TRUE,7022.68,S2,YES,,0,0,99
5/13/2026 23:12,S,,,S,,,,,FALSE,,,,,0,0,167
5/13/2026 23:11,S,11,,S,,,,,FALSE,,S_LTY,YES,YES,33,166,250
5/13/2026 23:11,E,3,,E3,,,,,TRUE,5369.75,E3,YES,YES,803,267,1150
5/13/2026 23:11,S,2,peotv,S211,,YES,,,TRUE,5095.09,S2,YES,YES,803,138,1057
5/13/2026 23:11,S,4,extragb,S4111,,,,YES,TRUE,30951.91,S41,,,0,0,31
5/13/2026 23:11,S,4,extragb,S4111,,,,,TRUE,749.72,S41,,,0,0,30
5/13/2026 23:11,S,1,,S1,,,,,TRUE,-46.1,S1,YES,,0,0,623
5/13/2026 23:11,S,3,,S3,,,,,TRUE,8442.35,S3,YES,YES,814,77,948
5/13/2026 23:11,S,4,extragb,S4111,,,,,TRUE,5147.72,S41,YES,,0,0,265
5/13/2026 23:11,S,,,S,,,,,FALSE,,,,,0,0,27
5/13/2026 23:11,T,,,T,,,,,FALSE,,,,,0,0,93
5/13/2026 23:11,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 23:11,S,2,peotv,S21,,YES,,,TRUE,-42.72,S2,YES,,0,0,197
5/13/2026 23:11,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 23:11,S,14,,S7,,,,,TRUE,-12.63,S7,YES,,0,0,496
5/13/2026 23:11,S,3,,S3,,,,,TRUE,210.99,S3,YES,,0,0,688
5/13/2026 23:11,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,716
5/13/2026 23:11,S,4,extragb,S4112,,,,,TRUE,-107.65,S41,,,0,0,52
5/13/2026 23:11,S,2,peotv,S21,,,,,TRUE,2445.9,S2,YES,YES,771,144,1005
5/13/2026 23:11,S,4,extragb,S4111,,,,YES,TRUE,-2317.15,S41,,,0,0,53
5/13/2026 23:10,S,4,addon,S412,,,,,TRUE,-443.09,S41,,,0,0,49
5/13/2026 23:10,S,4,extragb,S411,,,,,TRUE,9051.45,S41,YES,,0,0,119
5/13/2026 23:10,S,3,,S3,,,,,TRUE,-40.24,S3,YES,,0,0,150
5/13/2026 23:10,S,2,voice,S23,,,,,TRUE,-590.24,S2,,,0,0,169
5/13/2026 23:10,S,3,,S3,,,,,TRUE,7396.38,S3,YES,,0,0,236
5/13/2026 23:10,S,14,,S7,,,,,TRUE,-12.63,S7,YES,YES,814,28,873
5/13/2026 23:10,S,4,extragb,S4111,,,,YES,TRUE,9318.85,S41,,,0,0,81
5/13/2026 23:10,S,2,broadband,S221,,YES,,,TRUE,14754.58,S2,YES,YES,803,95,1001
5/13/2026 23:10,S,4,extragb,S4111,,,,YES,TRUE,13645.2,S41,,,0,0,135
5/13/2026 23:10,S,2,peotv,S21,,,,,TRUE,-251.27,S2,YES,,0,0,396
5/13/2026 23:10,S,3,,S3,,,,,FALSE,,S3,YES,YES,790,98,991
5/13/2026 23:10,S,14,,S7,,,,,TRUE,-14.53,S7,YES,,0,0,228
5/13/2026 23:10,S,2,peotv,MOBITEL_S21,,,,,TRUE,5422.13,S2,YES,YES,815,122,982
5/13/2026 23:10,S,,,S,,,,,FALSE,,,,,0,0,1044
5/13/2026 23:09,S,2,peotv,S21,,,,,TRUE,5512.83,S2,YES,,0,0,351
5/13/2026 23:09,S,4,addon,S412,,,,,TRUE,-743.2,S41,YES,,0,0,465
5/13/2026 23:09,S,2,peotv,S21,,,,,TRUE,4726.74,S2,YES,,0,0,496
5/13/2026 23:09,S,3,,S3,,,,,TRUE,0,S3,YES,,0,0,145
5/13/2026 23:09,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 23:09,S,2,broadband,S22,,YES,,,TRUE,15507.12,S2,,,0,0,132
5/13/2026 23:09,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 23:09,S,4,,S41,,,,,TRUE,-85.89,S41,,,0,0,41
5/13/2026 23:09,S,14,,S7,,,,,TRUE,-5.33,S7,YES,,0,0,248
5/13/2026 23:09,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 23:09,S,2,peotv,S21,,YES,,,TRUE,-689.18,S2,YES,,0,0,215
5/13/2026 23:09,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,133
5/13/2026 23:09,S,,,S,,,,,FALSE,,,,,0,0,194
